7.685566596984862997e+01
7.679921722412109375e+01
7.672099456787108807e+01
7.667081527709960653e+01
7.661219635009766193e+01
7.654771881103515341e+01
7.648649559020995525e+01
7.642395324707031534e+01
7.634550933837890341e+01
7.627450103759765909e+01
7.621020088195800213e+01
7.612294235229492756e+01
7.603874359130858807e+01
7.596946067810058878e+01
7.588994865417480185e+01
7.580505523681640057e+01
7.572767143249511435e+01
7.565523185729981037e+01
7.559217071533203125e+01
7.552199821472167685e+01
7.546158828735352131e+01
7.538463325500488565e+01
7.531829681396484943e+01
7.523157043457031534e+01
7.515913162231444744e+01
7.508171501159668537e+01
7.501778488159179403e+01
7.494503135681152628e+01
7.485663757324218182e+01
7.478078536987304403e+01
7.470158348083495525e+01
7.465962066650391193e+01
7.457217979431152344e+01
7.451051101684569744e+01
7.442302017211913778e+01
7.437076454162597372e+01
7.429325828552245525e+01
7.422374038696288778e+01
7.414215431213378338e+01
7.405516166687012003e+01
7.398582077026367188e+01
7.389376564025879190e+01
7.382693099975585938e+01
7.376154594421386435e+01
7.366600227355957031e+01
7.360206031799316406e+01
7.353094978332519815e+01
7.345954475402831463e+01
7.339711341857909588e+01
7.333798713684082315e+01
7.328809928894042969e+01
