7.710804748535156250e+01
7.703768920898437500e+01
7.694751739501953125e+01
7.688769531250000000e+01
7.681922149658203125e+01
7.674587249755859375e+01
7.667635345458984375e+01
7.660754394531250000e+01
7.652224731445312500e+01
7.644460296630859375e+01
7.637459564208984375e+01
7.628005218505859375e+01
7.619004821777343750e+01
7.611679077148437500e+01
7.603327178955078125e+01
7.594394683837890625e+01
7.586163330078125000e+01
7.578591918945312500e+01
7.571842956542968750e+01
7.564513397216796875e+01
7.558251190185546875e+01
7.550343322753906250e+01
7.543473815917968750e+01
7.534548950195312500e+01
7.527038574218750000e+01
7.518962097167968750e+01
7.512445068359375000e+01
7.504785919189453125e+01
7.495802307128906250e+01
7.487927246093750000e+01
7.479845428466796875e+01
7.475627136230468750e+01
7.466599273681640625e+01
7.460150909423828125e+01
7.451072692871093750e+01
7.445528411865234375e+01
7.437404632568359375e+01
7.430075073242187500e+01
7.421530914306640625e+01
7.412260437011718750e+01
7.404946136474609375e+01
7.395179748535156250e+01
7.388095092773437500e+01
7.381017303466796875e+01
7.370803070068359375e+01
7.363790130615234375e+01
7.356020355224609375e+01
7.348159027099609375e+01
7.341232299804687500e+01
7.334554290771484375e+01
7.328800964355468750e+01
